t	F
908.85	89.3318
908.9	89.3312
908.95	89.3306
909	89.33
909.05	89.3294
909.1	89.3288
909.15	89.3282
909.2	89.3276
909.25	89.327
909.3	89.3264
909.35	89.3258
909.4	89.3252
909.45	89.3246
909.5	89.324
909.55	89.3234
909.6	89.3228
909.65	89.3222
909.7	89.3216
909.75	89.3209
909.8	89.3203
909.85	89.3197
909.9	89.3191
909.95	89.3185
910	89.3178
910.05	89.3172
910.1	89.3166
910.15	89.3159
910.2	89.3153
910.25	89.3147
910.3	89.314
910.35	89.3134
910.4	89.3127
910.45	89.3121
910.5	89.3115
910.55	89.3108
910.6	89.3102
910.65	89.3095
910.7	89.3088
910.75	89.3082
910.8	89.3075
910.85	89.3069
910.9	89.3062
910.95	89.3055
911	89.3049
911.05	89.3042
911.1	89.3035
911.15	89.3029
911.2	89.3022
911.25	89.3015
911.3	89.3009
911.35	89.3002
911.4	89.2995
911.45	89.2988
911.5	89.2981
911.55	89.2974
911.6	89.2968
911.65	89.2961
911.7	89.2954
911.75	89.2947
911.8	89.294
911.85	89.2933
911.9	89.2926
911.95	89.2919
912	89.2912
912.05	89.2905
912.1	89.2898
912.15	89.2891
912.2	89.2884
912.25	89.2876
912.3	89.2869
912.35	89.2862
912.4	89.2855
912.45	89.2848
912.5	89.2841
912.55	89.2834
912.6	89.2826
912.65	89.2819
912.7	89.2812
912.75	89.2805
912.8	89.2797
912.85	89.279
912.9	89.2783
912.95	89.2775
913	89.2768
913.05	89.2761
913.1	89.2754
913.15	89.2746
913.2	89.2739
913.25	89.2731
913.3	89.2724
913.35	89.2717
913.4	89.2709
913.45	89.2702
913.5	89.2694
913.55	89.2687
913.6	89.2679
913.65	89.2672
913.7	89.2665
913.75	89.2657
913.8	89.265
913.85	89.2642
913.9	89.2635
913.95	89.2627
914	89.262
914.05	89.2612
914.1	89.2605
914.15	89.2597
914.2	89.259
914.25	89.2582
914.3	89.2574
914.35	89.2567
914.4	89.2559
914.45	89.2552
914.5	89.2544
914.55	89.2537
914.6	89.2529
914.65	89.2522
914.7	89.2514
914.75	89.2507
914.8	89.2499
914.85	89.2491
914.9	89.2484
914.95	89.2476
915	89.2469
915.05	89.2461
915.1	89.2454
915.15	89.2446
915.2	89.2439
915.25	89.2431
915.3	89.2424
915.35	89.2416
915.4	89.2409
915.45	89.2401
915.5	89.2394
915.55	89.2386
915.6	89.2379
915.65	89.2371
915.7	89.2364
915.75	89.2356
915.8	89.2349
915.85	89.2341
915.9	89.2334
915.95	89.2326
916	89.2319
916.05	89.2312
916.1	89.2304
916.15	89.2297
916.2	89.2289
916.25	89.2282
916.3	89.2275
916.35	89.2267
916.4	89.226
916.45	89.2253
916.5	89.2246
916.55	89.2238
916.6	89.2231
916.65	89.2224
916.7	89.2217
916.75	89.2209
916.8	89.2202
916.85	89.2195
916.9	89.2188
916.95	89.2181
917	89.2174
917.05	89.2167
917.1	89.216
917.15	89.2153
917.2	89.2146
917.25	89.2139
917.3	89.2132
917.35	89.2125
917.4	89.2118
917.45	89.2111
917.5	89.2104
917.55	89.2097
917.6	89.209
917.65	89.2083
917.7	89.2077
917.75	89.207
917.8	89.2063
917.85	89.2056
917.9	89.205
917.95	89.2043
918	89.2036
918.05	89.203
918.1	89.2023
918.15	89.2017
918.2	89.201
918.25	89.2004
918.3	89.1997
918.35	89.1991
918.4	89.1984
918.45	89.1978
918.5	89.1971
918.55	89.1965
918.6	89.1959
918.65	89.1953
918.7	89.1946
918.75	89.194
918.8	89.1934
918.85	89.1928
918.9	89.1922
918.95	89.1915
919	89.1909
919.05	89.1903
919.1	89.1897
919.15	89.1891
919.2	89.1885
919.25	89.1879
919.3	89.1873
919.35	89.1868
919.4	89.1862
919.45	89.1856
919.5	89.185
919.55	89.1844
919.6	89.1839
919.65	89.1833
919.7	89.1827
919.75	89.1822
919.8	89.1816
919.85	89.1811
919.9	89.1805
919.95	89.18
920	89.1794
920.05	89.1788
920.1	89.1783
920.15	89.1778
920.2	89.1772
920.25	89.1767
920.3	89.1762
920.35	89.1757
920.4	89.1751
920.45	89.1746
920.5	89.1741
920.55	89.1736
920.6	89.1731
920.65	89.1726
920.7	89.1721
920.75	89.1716
920.8	89.1711
920.85	89.1706
920.9	89.1701
920.95	89.1696
921	89.1691
921.05	89.1686
921.1	89.1681
921.15	89.1677
921.2	89.1672
921.25	89.1667
921.3	89.1663
921.35	89.1658
921.4	89.1653
921.45	89.1649
921.5	89.1644
921.55	89.164
921.6	89.1635
921.65	89.1631
921.7	89.1626
921.75	89.1622
921.8	89.1618
921.85	89.1613
921.9	89.1609
921.95	89.1605
922	89.16
922.05	89.1596
922.1	89.1592
922.15	89.1588
922.2	89.1584
922.25	89.1579
922.3	89.1575
922.35	89.1571
922.4	89.1567
922.45	89.1563
922.5	89.1559
922.55	89.1555
922.6	89.1551
922.65	89.1547
922.7	89.1544
922.75	89.154
922.8	89.1536
922.85	89.1532
922.9	89.1528
922.95	89.1524
923	89.1521
923.05	89.1517
923.1	89.1513
923.15	89.151
923.2	89.1506
923.25	89.1503
923.3	89.1499
923.35	89.1496
923.4	89.1492
923.45	89.1489
923.5	89.1485
923.55	89.1482
923.6	89.1478
923.65	89.1475
923.7	89.1471
923.75	89.1468
923.8	89.1465
923.85	89.1462
923.9	89.1458
923.95	89.1455
924	89.1452
924.05	89.1449
924.1	89.1445
924.15	89.1442
924.2	89.1439
924.25	89.1436
924.3	89.1433
924.35	89.143
924.4	89.1427
924.45	89.1424
924.5	89.1421
924.55	89.1418
924.6	89.1415
924.65	89.1412
924.7	89.1409
924.75	89.1406
924.8	89.1403
924.85	89.14
924.9	89.1398
924.95	89.1395
925	89.1392
925.05	89.1389
925.1	89.1387
925.15	89.1384
925.2	89.1381
925.25	89.1378
925.3	89.1376
925.35	89.1373
925.4	89.1371
925.45	89.1368
925.5	89.1365
925.55	89.1363
925.6	89.136
925.65	89.1358
925.7	89.1355
925.75	89.1353
925.8	89.135
925.85	89.1348
925.9	89.1345
925.95	89.1343
926	89.1341
926.05	89.1338
926.1	89.1336
926.15	89.1334
926.2	89.1331
926.25	89.1329
926.3	89.1327
926.35	89.1324
926.4	89.1322
926.45	89.132
926.5	89.1318
926.55	89.1315
926.6	89.1313
926.65	89.1311
926.7	89.1309
926.75	89.1307
926.8	89.1305
926.85	89.1303
926.9	89.1301
926.95	89.1298
927	89.1296
927.05	89.1294
927.1	89.1292
927.15	89.129
927.2	89.1288
927.25	89.1286
927.3	89.1284
927.35	89.1282
927.4	89.1281
927.45	89.1279
927.5	89.1277
927.55	89.1275
927.6	89.1273
927.65	89.1271
927.7	89.1269
927.75	89.1267
927.8	89.1266
927.85	89.1264
927.9	89.1262
927.95	89.126
928	89.1258
928.05	89.1257
928.1	89.1255
928.15	89.1253
928.2	89.1252
928.25	89.125
928.3	89.1248
928.35	89.1246
928.4	89.1245
928.45	89.1243
928.5	89.1242
928.55	89.124
928.6	89.1238
928.65	89.1237
928.7	89.1235
928.75	89.1234
928.8	89.1232
928.85	89.123
928.9	89.1229
928.95	89.1227
929	89.1226
929.05	89.1224
929.1	89.1223
929.15	89.1221
929.2	89.122
929.25	89.1218
929.3	89.1217
929.35	89.1216
929.4	89.1214
929.45	89.1213
929.5	89.1211
929.55	89.121
929.6	89.1209
929.65	89.1207
929.7	89.1206
929.75	89.1205
929.8	89.1203
929.85	89.1202
929.9	89.1201
929.95	89.1199
930	89.1198
930.05	89.1197
930.1	89.1195
930.15	89.1194
930.2	89.1193
930.25	89.1192
930.3	89.119
930.35	89.1189
930.4	89.1188
930.45	89.1187
930.5	89.1186
930.55	89.1185
930.6	89.1183
930.65	89.1182
930.7	89.1181
930.75	89.118
930.8	89.1179
930.85	89.1178
930.9	89.1177
930.95	89.1175
931	89.1174
931.05	89.1173
931.1	89.1172
931.15	89.1171
931.2	89.117
931.25	89.1169
931.3	89.1168
931.35	89.1167
931.4	89.1166
931.45	89.1165
931.5	89.1164
931.55	89.1163
931.6	89.1162
931.65	89.1161
931.7	89.116
931.75	89.1159
931.8	89.1158
931.85	89.1157
931.9	89.1156
931.95	89.1155
932	89.1155
932.05	89.1154
932.1	89.1153
932.15	89.1152
932.2	89.1151
932.25	89.115
932.3	89.1149
932.35	89.1148
932.4	89.1147
932.45	89.1147
932.5	89.1146
932.55	89.1145
932.6	89.1144
932.65	89.1143
932.7	89.1142
932.75	89.1142
932.8	89.1141
932.85	89.114
932.9	89.1139
932.95	89.1139
933	89.1138
933.05	89.1137
933.1	89.1136
933.15	89.1135
933.2	89.1135
933.25	89.1134
933.3	89.1133
933.35	89.1133
933.4	89.1132
933.45	89.1131
933.5	89.113
933.55	89.113
933.6	89.1129
933.65	89.1128
933.7	89.1128
933.75	89.1127
933.8	89.1126
933.85	89.1126
933.9	89.1125
933.95	89.1124
934	89.1124
934.05	89.1123
934.1	89.1123
934.15	89.1122
934.2	89.1121
934.25	89.1121
934.3	89.112
934.35	89.1119
934.4	89.1119
934.45	89.1118
934.5	89.1118
934.55	89.1117
934.6	89.1117
934.65	89.1116
934.7	89.1115
934.75	89.1115
934.8	89.1114
934.85	89.1114
934.9	89.1113
934.95	89.1113
935	89.1112
935.05	89.1112
935.1	89.1111
935.15	89.1111
935.2	89.111
935.25	89.111
935.3	89.1109
935.35	89.1109
935.4	89.1108
935.45	89.1108
935.5	89.1107
935.55	89.1107
935.6	89.1106
935.65	89.1106
935.7	89.1105
935.75	89.1105
935.8	89.1105
935.85	89.1104
935.9	89.1104
935.95	89.1103
936	89.1103
936.05	89.1102
936.1	89.1102
936.15	89.1101
936.2	89.1101
936.25	89.1101
936.3	89.11
936.35	89.11
936.4	89.1099
936.45	89.1099
936.5	89.1099
936.55	89.1098
936.6	89.1098
936.65	89.1097
936.7	89.1097
936.75	89.1097
936.8	89.1096
936.85	89.1096
936.9	89.1096
936.95	89.1095
937	89.1095
937.05	89.1095
937.1	89.1094
937.15	89.1094
937.2	89.1093
937.25	89.1093
937.3	89.1093
937.35	89.1092
937.4	89.1092
937.45	89.1092
937.5	89.1091
937.55	89.1091
937.6	89.1091
937.65	89.1091
937.7	89.109
937.75	89.109
937.8	89.109
937.85	89.1089
937.9	89.1089
937.95	89.1089
938	89.1088
938.05	89.1088
938.1	89.1088
938.15	89.1088
938.2	89.1087
938.25	89.1087
938.3	89.1087
938.35	89.1087
938.4	89.1086
938.45	89.1086
938.5	89.1086
938.55	89.1086
938.6	89.1085
938.65	89.1085
938.7	89.1085
938.75	89.1085
938.8	89.1084
938.85	89.1084
938.9	89.1084
938.95	89.1084
939	89.1083
939.05	89.1083
939.1	89.1083
939.15	89.1083
939.2	89.1083
939.25	89.1082
939.3	89.1082
939.35	89.1082
939.4	89.1082
939.45	89.1082
939.5	89.1081
939.55	89.1081
939.6	89.1081
939.65	89.1081
939.7	89.1081
939.75	89.108
939.8	89.108
939.85	89.108
939.9	89.108
939.95	89.108
940	89.108
940.05	89.1079
940.1	89.1079
940.15	89.1079
940.2	89.1079
940.25	89.1079
940.3	89.1079
940.35	89.1078
940.4	89.1078
940.45	89.1078
940.5	89.1078
940.55	89.1078
940.6	89.1078
940.65	89.1078
940.7	89.1078
940.75	89.1077
940.8	89.1077
940.85	89.1077
940.9	89.1077
940.95	89.1077
941	89.1077
941.05	89.1077
941.1	89.1077
941.15	89.1076
941.2	89.1076
941.25	89.1076
941.3	89.1076
941.35	89.1076
941.4	89.1076
941.45	89.1076
941.5	89.1076
941.55	89.1076
941.6	89.1076
941.65	89.1075
941.7	89.1075
941.75	89.1075
941.8	89.1075
941.85	89.1075
941.9	89.1075
941.95	89.1075
942	89.1075
942.05	89.1075
942.1	89.1075
942.15	89.1075
942.2	89.1074
942.25	89.1074
942.3	89.1074
942.35	89.1074
942.4	89.1074
942.45	89.1074
942.5	89.1074
942.55	89.1074
942.6	89.1074
942.65	89.1074
942.7	89.1074
942.75	89.1074
942.8	89.1074
942.85	89.1074
942.9	89.1074
942.95	89.1074
943	89.1074
943.05	89.1073
943.1	89.1073
943.15	89.1073
943.2	89.1073
943.25	89.1073
943.3	89.1073
943.35	89.1073
943.4	89.1073
943.45	89.1073
943.5	89.1073
943.55	89.1073
943.6	89.1073
943.65	89.1073
943.7	89.1073
943.75	89.1073
943.8	89.1073
943.85	89.1073
943.9	89.1073
943.95	89.1073
944	89.1073
944.05	89.1073
944.1	89.1073
944.15	89.1073
944.2	89.1073
944.25	89.1073
944.3	89.1073
944.35	89.1073
944.4	89.1073
944.45	89.1073
944.5	89.1073
944.55	89.1073
944.6	89.1073
944.65	89.1073
944.7	89.1073
944.75	89.1073
944.8	89.1073
944.85	89.1073
944.9	89.1073
944.95	89.1073
945	89.1073
945.05	89.1073
945.1	89.1073
945.15	89.1073
945.2	89.1073
945.25	89.1073
945.3	89.1073
945.35	89.1073
945.4	89.1073
945.45	89.1073
945.5	89.1073
945.55	89.1073
945.6	89.1073
945.65	89.1073
945.7	89.1073
945.75	89.1073
945.8	89.1073
945.85	89.1073
945.9	89.1073
945.95	89.1073
946	89.1073
946.05	89.1073
946.1	89.1073
946.15	89.1073
946.2	89.1073
946.25	89.1073
946.3	89.1073
946.35	89.1073
946.4	89.1073
946.45	89.1073
946.5	89.1073
946.55	89.1073
946.6	89.1073
946.65	89.1073
946.7	89.1073
946.75	89.1073
946.8	89.1073
946.85	89.1073
946.9	89.1073
946.95	89.1073
947	89.1073
947.05	89.1073
947.1	89.1073
947.15	89.1073
947.2	89.1073
947.25	89.1073
947.3	89.1073
947.35	89.1073
947.4	89.1073
947.45	89.1074
947.5	89.1074
947.55	89.1074
947.6	89.1074
947.65	89.1074
947.7	89.1074
947.75	89.1074
947.8	89.1074
947.85	89.1074
947.9	89.1074
947.95	89.1074
948	89.1074
948.05	89.1074
948.1	89.1074
948.15	89.1074
948.2	89.1074
948.25	89.1074
948.3	89.1074
948.35	89.1074
948.4	89.1074
948.45	89.1074
948.5	89.1074
948.55	89.1074
948.6	89.1075
948.65	89.1075
948.7	89.1075
948.75	89.1075
948.8	89.1075
948.85	89.1075
948.9	89.1075
948.95	89.1075
949	89.1075
949.05	89.1075
949.1	89.1075
949.15	89.1075
949.2	89.1075
949.25	89.1075
949.3	89.1075
949.35	89.1075
949.4	89.1075
949.45	89.1075
949.5	89.1075
949.55	89.1076
949.6	89.1076
949.65	89.1076
949.7	89.1076
949.75	89.1076
949.8	89.1076
949.85	89.1076
949.9	89.1076
949.95	89.1076
950	89.1076
950.05	89.1076
950.1	89.1076
950.15	89.1076
950.2	89.1076
950.25	89.1076
950.3	89.1076
950.35	89.1076
950.4	89.1076
950.45	89.1077
950.5	89.1077
950.55	89.1077
950.6	89.1077
950.65	89.1077
950.7	89.1077
950.75	89.1077
950.8	89.1077
950.85	89.1077
950.9	89.1077
950.95	89.1077
951	89.1077
951.05	89.1077
951.1	89.1077
951.15	89.1077
951.2	89.1077
951.25	89.1078
951.3	89.1078
951.35	89.1078
951.4	89.1078
951.45	89.1078
951.5	89.1078
951.55	89.1078
951.6	89.1078
951.65	89.1078
951.7	89.1078
951.75	89.1078
951.8	89.1078
951.85	89.1078
951.9	89.1078
951.95	89.1078
952	89.1078
952.05	89.1079
952.1	89.1079
952.15	89.1079
952.2	89.1079
952.25	89.1079
952.3	89.1079
952.35	89.1079
952.4	89.1079
952.45	89.1079
952.5	89.1079
952.55	89.1079
952.6	89.1079
952.65	89.1079
952.7	89.1079
952.75	89.1079
952.8	89.108
952.85	89.108
952.9	89.108
952.95	89.108
953	89.108
953.05	89.108
953.1	89.108
953.15	89.108
953.2	89.108
953.25	89.108
953.3	89.108
953.35	89.108
953.4	89.108
953.45	89.108
953.5	89.108
953.55	89.108
953.6	89.1081
953.65	89.1081
953.7	89.1081
953.75	89.1081
953.8	89.1081
953.85	89.1081
953.9	89.1081
953.95	89.1081
954	89.1081
954.05	89.1081
954.1	89.1081
954.15	89.1081
954.2	89.1081
954.25	89.1081
954.3	89.1081
954.35	89.1082
954.4	89.1082
954.45	89.1082
954.5	89.1082
954.55	89.1082
954.6	89.1082
954.65	89.1082
954.7	89.1082
954.75	89.1082
954.8	89.1082
954.85	89.1082
954.9	89.1082
954.95	89.1082
955	89.1082
955.05	89.1082
955.1	89.1082
955.15	89.1083
955.2	89.1083
955.25	89.1083
955.3	89.1083
955.35	89.1083
955.4	89.1083
955.45	89.1083
955.5	89.1083
955.55	89.1083
955.6	89.1083
955.65	89.1083
955.7	89.1083
955.75	89.1083
955.8	89.1083
955.85	89.1083
955.9	89.1083
955.95	89.1083
956	89.1084
956.05	89.1084
956.1	89.1084
956.15	89.1084
956.2	89.1084
956.25	89.1084
956.3	89.1084
956.35	89.1084
956.4	89.1084
956.45	89.1084
956.5	89.1084
956.55	89.1084
956.6	89.1084
956.65	89.1084
956.7	89.1084
956.75	89.1084
956.8	89.1084
956.85	89.1085
956.9	89.1085
956.95	89.1085
957	89.1085
957.05	89.1085
957.1	89.1085
957.15	89.1085
957.2	89.1085
957.25	89.1085
957.3	89.1085
957.35	89.1085
957.4	89.1085
957.45	89.1085
957.5	89.1085
957.55	89.1085
957.6	89.1085
957.65	89.1085
957.7	89.1085
957.75	89.1086
957.8	89.1086
957.85	89.1086
957.9	89.1086
957.95	89.1086
958	89.1086
958.05	89.1086
958.1	89.1086
958.15	89.1086
958.2	89.1086
958.25	89.1086
958.3	89.1086
958.35	89.1086
958.4	89.1086
958.45	89.1086
958.5	89.1086
958.55	89.1086
958.6	89.1086
958.65	89.1086
958.7	89.1086
958.75	89.1087
958.8	89.1087
958.85	89.1087
958.9	89.1087
958.95	89.1087
959	89.1087
959.05	89.1087
959.1	89.1087
959.15	89.1087
959.2	89.1087
959.25	89.1087
959.3	89.1087
959.35	89.1087
959.4	89.1087
959.45	89.1087
959.5	89.1087
959.55	89.1087
959.6	89.1087
959.65	89.1087
959.7	89.1087
959.75	89.1087
959.8	89.1087
959.85	89.1087
959.9	89.1088
959.95	89.1088
960	89.1088
960.05	89.1088
960.1	89.1088
960.15	89.1088
960.2	89.1088
960.25	89.1088
960.3	89.1088
960.35	89.1088
960.4	89.1088
960.45	89.1088
960.5	89.1088
960.55	89.1088
960.6	89.1088
960.65	89.1088
960.7	89.1088
960.75	89.1088
960.8	89.1088
960.85	89.1088
960.9	89.1088
960.95	89.1088
961	89.1088
961.05	89.1088
961.1	89.1088
961.15	89.1088
961.2	89.1088
961.25	89.1088
961.3	89.1089
961.35	89.1089
961.4	89.1089
961.45	89.1089
961.5	89.1089
961.55	89.1089
961.6	89.1089
961.65	89.1089
961.7	89.1089
961.75	89.1089
961.8	89.1089
961.85	89.1089
961.9	89.1089
961.95	89.1089
962	89.1089
962.05	89.1089
962.1	89.1089
962.15	89.1089
962.2	89.1089
962.25	89.1089
962.3	89.1089
962.35	89.1089
962.4	89.1089
962.45	89.1089
962.5	89.1089
962.55	89.1089
962.6	89.1089
962.65	89.1089
962.7	89.1089
962.75	89.1089
962.8	89.1089
962.85	89.1089
962.9	89.1089
962.95	89.1089
963	89.1089
963.05	89.1089
963.1	89.1089
963.15	89.1089
963.2	89.1089
963.25	89.1089
963.3	89.1089
963.35	89.1089
963.4	89.1089
963.45	89.1089
963.5	89.1089
963.55	89.1089
963.6	89.1089
963.65	89.1089
963.7	89.1089
963.75	89.1089
963.8	89.1089
963.85	89.109
963.9	89.109
963.95	89.109
964	89.109
964.05	89.109
964.1	89.109
964.15	89.109
964.2	89.109
964.25	89.109
964.3	89.109
964.35	89.109
964.4	89.109
964.45	89.109
964.5	89.109
964.55	89.109
964.6	89.109
964.65	89.109
964.7	89.109
964.75	89.109
964.8	89.109
964.85	89.109
964.9	89.109
964.95	89.109
965	89.109
965.05	89.109
965.1	89.109
965.15	89.109
965.2	89.1089
965.25	89.109
965.3	89.1089
965.35	89.1089
965.4	89.1089
965.45	89.1089
965.5	89.1089
965.55	89.1089
965.6	89.1089
965.65	89.1089
965.7	89.1089
965.75	89.1089
965.8	89.1089
965.85	89.1089
965.9	89.1089
965.95	89.1089
966	89.1089
966.05	89.1089
966.1	89.1089
966.15	89.1089
966.2	89.1089
966.25	89.1089
966.3	89.1089
966.35	89.1089
966.4	89.1089
966.45	89.1089
966.5	89.1089
966.55	89.1089
966.6	89.1089
966.65	89.1089
966.7	89.1089
966.75	89.1089
966.8	89.1089
966.85	89.1089
966.9	89.1089
966.95	89.1089
967	89.1089
967.05	89.1089
967.1	89.1089
967.15	89.1089
967.2	89.1089
967.25	89.1089
967.3	89.1089
967.35	89.1089
967.4	89.1089
967.45	89.1089
967.5	89.1089
967.55	89.1089
967.6	89.1089
967.65	89.1089
967.7	89.1089
967.75	89.1089
967.8	89.1089
967.85	89.1089
967.9	89.1089
967.95	89.1089
968	89.1089
968.05	89.1089
968.1	89.1089
968.15	89.1089
968.2	89.1088
968.25	89.1088
968.3	89.1088
968.35	89.1088
968.4	89.1088
968.45	89.1088
968.5	89.1088
968.55	89.1088
968.6	89.1088
968.65	89.1088
968.7	89.1088
968.75	89.1088
968.8	89.1088
968.85	89.1088
968.9	89.1088
968.95	89.1088
969	89.1088
969.05	89.1088
969.1	89.1088
969.15	89.1088
969.2	89.1088
969.25	89.1088
969.3	89.1088
969.35	89.1088
969.4	89.1088
969.45	89.1088
969.5	89.1088
969.55	89.1088
969.6	89.1088
969.65	89.1087
969.7	89.1087
969.75	89.1087
969.8	89.1087
969.85	89.1087
969.9	89.1087
969.95	89.1087
970	89.1087
970.05	89.1087
970.1	89.1087
970.15	89.1087
970.2	89.1087
970.25	89.1087
970.3	89.1087
970.35	89.1087
970.4	89.1087
970.45	89.1087
970.5	89.1087
970.55	89.1087
970.6	89.1087
970.65	89.1087
970.7	89.1087
970.75	89.1087
970.8	89.1086
970.85	89.1086
970.9	89.1086
970.95	89.1086
971	89.1086
971.05	89.1086
971.1	89.1086
971.15	89.1086
971.2	89.1086
971.25	89.1086
971.3	89.1086
971.35	89.1086
971.4	89.1086
971.45	89.1086
971.5	89.1086
971.55	89.1086
971.6	89.1086
971.65	89.1086
971.7	89.1086
971.75	89.1086
971.8	89.1086
971.85	89.1085
971.9	89.1085
971.95	89.1085
972	89.1085
972.05	89.1085
972.1	89.1085
972.15	89.1085
972.2	89.1085
972.25	89.1085
972.3	89.1085
972.35	89.1085
972.4	89.1085
972.45	89.1085
972.5	89.1085
972.55	89.1085
972.6	89.1085
972.65	89.1085
972.7	89.1085
972.75	89.1085
972.8	89.1084
972.85	89.1084
972.9	89.1084
972.95	89.1084
973	89.1084
973.05	89.1084
973.1	89.1084
973.15	89.1084
973.2	89.1084
973.25	89.1084
973.3	89.1084
973.35	89.1084
973.4	89.1084
973.45	89.1084
973.5	89.1084
973.55	89.1084
973.6	89.1083
973.65	89.1083
973.7	89.1083
973.75	89.1083
973.8	89.1083
973.85	89.1083
973.9	89.1083
973.95	89.1083
974	89.1083
974.05	89.1083
974.1	89.1083
974.15	89.1083
974.2	89.1083
974.25	89.1083
974.3	89.1083
974.35	89.1082
974.4	89.1082
974.45	89.1082
974.5	89.1082
974.55	89.1082
974.6	89.1082
974.65	89.1082
974.7	89.1082
974.75	89.1082
974.8	89.1082
974.85	89.1082
974.9	89.1082
974.95	89.1082
975	89.1082
975.05	89.1082
975.1	89.1081
975.15	89.1081
975.2	89.1081
975.25	89.1081
975.3	89.1081
975.35	89.1081
975.4	89.1081
975.45	89.1081
975.5	89.1081
975.55	89.1081
975.6	89.1081
975.65	89.108
975.7	89.108
975.75	89.108
975.8	89.108
975.85	89.108
975.9	89.108
975.95	89.108
976	89.108
976.05	89.108
976.1	89.108
976.15	89.108
976.2	89.108
976.25	89.1079
976.3	89.1079
976.35	89.1079
976.4	89.1079
976.45	89.1079
976.5	89.1079
976.55	89.1079
976.6	89.1079
976.65	89.1079
976.7	89.1079
976.75	89.1079
976.8	89.1078
976.85	89.1078
976.9	89.1078
976.95	89.1078
977	89.1078
977.05	89.1078
977.1	89.1078
977.15	89.1078
977.2	89.1078
977.25	89.1078
977.3	89.1077
977.35	89.1077
977.4	89.1077
977.45	89.1077
977.5	89.1077
977.55	89.1077
977.6	89.1077
977.65	89.1077
977.7	89.1077
977.75	89.1076
977.8	89.1076
977.85	89.1076
977.9	89.1076
977.95	89.1076
978	89.1076
978.05	89.1076
978.1	89.1076
978.15	89.1076
978.2	89.1075
978.25	89.1075
978.3	89.1075
978.35	89.1075
978.4	89.1075
978.45	89.1075
978.5	89.1075
978.55	89.1075
978.6	89.1075
978.65	89.1074
978.7	89.1074
978.75	89.1074
978.8	89.1074
978.85	89.1074
978.9	89.1074
978.95	89.1074
979	89.1074
979.05	89.1073
979.1	89.1073
979.15	89.1073
979.2	89.1073
979.25	89.1073
979.3	89.1073
979.35	89.1073
979.4	89.1073
979.45	89.1072
979.5	89.1072
979.55	89.1072
979.6	89.1072
979.65	89.1072
979.7	89.1072
979.75	89.1072
979.8	89.1072
979.85	89.1071
979.9	89.1071
979.95	89.1071
980	89.1071
980.05	89.1071
980.1	89.1071
980.15	89.1071
980.2	89.1071
980.25	89.1071
980.3	89.107
980.35	89.107
980.4	89.107
980.45	89.107
980.5	89.107
980.55	89.107
980.6	89.107
980.65	89.1069
980.7	89.1069
980.75	89.1069
980.8	89.1069
980.85	89.1069
980.9	89.1069
980.95	89.1069
981	89.1069
981.05	89.1068
981.1	89.1068
981.15	89.1068
981.2	89.1068
981.25	89.1068
981.3	89.1068
981.35	89.1068
981.4	89.1067
981.45	89.1067
981.5	89.1067
981.55	89.1067
981.6	89.1067
981.65	89.1067
981.7	89.1067
981.75	89.1066
981.8	89.1066
981.85	89.1066
981.9	89.1066
981.95	89.1066
982	89.1066
982.05	89.1066
982.1	89.1066
982.15	89.1065
982.2	89.1065
982.25	89.1065
982.3	89.1065
982.35	89.1065
982.4	89.1065
982.45	89.1065
982.5	89.1064
982.55	89.1064
982.6	89.1064
982.65	89.1064
982.7	89.1064
982.75	89.1064
982.8	89.1063
982.85	89.1063
982.9	89.1063
982.95	89.1063
983	89.1063
983.05	89.1063
983.1	89.1063
983.15	89.1062
983.2	89.1062
983.25	89.1062
983.3	89.1062
983.35	89.1062
983.4	89.1062
983.45	89.1062
983.5	89.1061
983.55	89.1061
983.6	89.1061
983.65	89.1061
983.7	89.1061
983.75	89.1061
983.8	89.1061
983.85	89.106
983.9	89.106
983.95	89.106
984	89.106
984.05	89.106
984.1	89.106
984.15	89.1059
984.2	89.1059
984.25	89.1059
984.3	89.1059
984.35	89.1059
984.4	89.1059
984.45	89.1058
984.5	89.1058
984.55	89.1058
984.6	89.1058
984.65	89.1058
984.7	89.1058
984.75	89.1058
984.8	89.1057
984.85	89.1057
984.9	89.1057
984.95	89.1057
985	89.1057
985.05	89.1057
985.1	89.1056
985.15	89.1056
985.2	89.1056
985.25	89.1056
985.3	89.1056
985.35	89.1056
985.4	89.1056
985.45	89.1055
985.5	89.1055
985.55	89.1055
985.6	89.1055
985.65	89.1055
985.7	89.1055
985.75	89.1054
985.8	89.1054
985.85	89.1054
985.9	89.1054
985.95	89.1054
986	89.1054
986.05	89.1053
986.1	89.1053
986.15	89.1053
986.2	89.1053
986.25	89.1053
986.3	89.1053
986.35	89.1052
986.4	89.1052
986.45	89.1052
986.5	89.1052
986.55	89.1052
986.6	89.1052
986.65	89.1051
