t	F
259.5	112.768
259.55	112.764
259.6	112.761
259.65	112.757
259.7	112.753
259.75	112.75
259.8	112.746
259.85	112.742
259.9	112.739
259.95	112.735
260	112.731
260.05	112.727
260.1	112.724
260.15	112.72
260.2	112.717
260.25	112.713
260.3	112.709
260.35	112.705
260.4	112.702
260.45	112.698
260.5	112.694
260.55	112.69
260.6	112.687
260.65	112.683
260.7	112.68
260.75	112.676
260.8	112.672
260.85	112.668
260.9	112.665
260.95	112.661
261	112.657
261.05	112.653
261.1	112.65
261.15	112.646
261.2	112.643
261.25	112.639
261.3	112.635
261.35	112.631
261.4	112.628
261.45	112.624
261.5	112.621
261.55	112.617
261.6	112.613
261.65	112.609
261.7	112.606
261.75	112.602
261.8	112.598
261.85	112.594
261.9	112.591
261.95	112.587
262	112.583
262.05	112.579
262.1	112.576
262.15	112.572
262.2	112.569
262.25	112.565
262.3	112.561
262.35	112.557
262.4	112.554
262.45	112.55
262.5	112.546
262.55	112.542
262.6	112.539
262.65	112.535
262.7	112.532
262.75	112.528
262.8	112.524
262.85	112.52
262.9	112.517
262.95	112.513
263	112.509
263.05	112.505
263.1	112.502
263.15	112.498
263.2	112.494
263.25	112.49
263.3	112.487
263.35	112.483
263.4	112.48
263.45	112.476
263.5	112.472
263.55	112.468
263.6	112.465
263.65	112.461
263.7	112.457
263.75	112.453
263.8	112.45
263.85	112.446
263.9	112.442
263.95	112.438
264	112.435
264.05	112.431
264.1	112.427
264.15	112.423
264.2	112.42
264.25	112.416
264.3	112.412
264.35	112.408
264.4	112.405
264.45	112.401
264.5	112.398
264.55	112.394
264.6	112.39
264.65	112.386
264.7	112.383
264.75	112.379
264.8	112.375
264.85	112.371
264.9	112.368
264.95	112.364
265	112.36
265.05	112.356
265.1	112.353
265.15	112.349
265.2	112.345
265.25	112.341
265.3	112.338
265.35	112.334
265.4	112.33
265.45	112.326
265.5	112.323
265.55	112.319
265.6	112.315
265.65	112.311
265.7	112.308
265.75	112.304
265.8	112.3
265.85	112.296
265.9	112.293
265.95	112.289
266	112.285
266.05	112.281
266.1	112.278
266.15	112.273
266.2	112.27
266.25	112.266
266.3	112.262
266.35	112.258
266.4	112.255
266.45	112.251
266.5	112.247
266.55	112.243
266.6	112.24
266.65	112.236
266.7	112.232
266.75	112.228
266.8	112.225
266.85	112.221
266.9	112.217
266.95	112.213
267	112.21
267.05	112.205
267.1	112.202
267.15	112.198
267.2	112.194
267.25	112.19
267.3	112.187
267.35	112.183
267.4	112.179
267.45	112.175
267.5	112.172
267.55	112.168
267.6	112.164
267.65	112.16
267.7	112.156
267.75	112.152
267.8	112.149
267.85	112.145
267.9	112.141
267.95	112.137
268	112.133
268.05	112.129
268.1	112.126
268.15	112.122
268.2	112.118
268.25	112.114
268.3	112.11
268.35	112.106
268.4	112.103
268.45	112.099
268.5	112.095
268.55	112.091
268.6	112.087
268.65	112.083
268.7	112.08
268.75	112.076
268.8	112.072
268.85	112.068
268.9	112.064
268.95	112.06
269	112.057
269.05	112.052
269.1	112.049
269.15	112.045
269.2	112.041
269.25	112.037
269.3	112.034
269.35	112.029
269.4	112.026
269.45	112.022
269.5	112.018
269.55	112.014
269.6	112.01
269.65	112.006
269.7	112.003
269.75	111.999
269.8	111.995
269.85	111.991
269.9	111.987
269.95	111.983
270	111.979
270.05	111.975
270.1	111.971
270.15	111.967
270.2	111.964
270.25	111.959
270.3	111.956
270.35	111.952
270.4	111.948
270.45	111.944
270.5	111.94
270.55	111.936
270.6	111.932
270.65	111.928
270.7	111.924
270.75	111.92
270.8	111.917
270.85	111.912
270.9	111.909
270.95	111.905
271	111.901
271.05	111.896
271.1	111.893
271.15	111.889
271.2	111.885
271.25	111.881
271.3	111.877
271.35	111.873
271.4	111.869
271.45	111.865
271.5	111.861
271.55	111.857
271.6	111.853
271.65	111.849
271.7	111.845
271.75	111.841
271.8	111.837
271.85	111.833
271.9	111.829
271.95	111.825
272	111.821
272.05	111.817
272.1	111.813
272.15	111.809
272.2	111.805
272.25	111.801
272.3	111.797
272.35	111.793
272.4	111.789
272.45	111.785
272.5	111.781
272.55	111.777
272.6	111.773
272.65	111.769
272.7	111.765
272.75	111.761
272.8	111.757
272.85	111.753
272.9	111.749
272.95	111.745
273	111.741
273.05	111.736
273.1	111.733
273.15	111.728
273.2	111.724
273.25	111.72
273.3	111.716
273.35	111.712
273.4	111.708
273.45	111.704
273.5	111.7
273.55	111.696
273.6	111.692
273.65	111.688
273.7	111.684
273.75	111.679
273.8	111.675
273.85	111.671
273.9	111.667
273.95	111.663
274	111.659
274.05	111.654
274.1	111.651
274.15	111.646
274.2	111.643
274.25	111.638
274.3	111.634
274.35	111.63
274.4	111.626
274.45	111.622
274.5	111.618
274.55	111.613
274.6	111.609
274.65	111.605
274.7	111.601
274.75	111.597
274.8	111.593
274.85	111.589
274.9	111.585
274.95	111.58
275	111.576
275.05	111.572
275.1	111.568
275.15	111.564
275.2	111.56
275.25	111.555
275.3	111.551
275.35	111.547
275.4	111.543
275.45	111.539
275.5	111.535
275.55	111.531
275.6	111.527
275.65	111.522
275.7	111.518
275.75	111.514
275.8	111.51
275.85	111.506
275.9	111.502
275.95	111.497
276	111.493
276.05	111.489
276.1	111.485
276.15	111.481
276.2	111.477
276.25	111.472
276.3	111.469
276.35	111.464
276.4	111.46
276.45	111.456
276.5	111.452
276.55	111.448
276.6	111.444
276.65	111.44
276.7	111.436
276.75	111.431
276.8	111.427
276.85	111.423
276.9	111.419
276.95	111.415
277	111.411
277.05	111.406
277.1	111.403
277.15	111.398
277.2	111.395
277.25	111.39
277.3	111.386
277.35	111.382
277.4	111.378
277.45	111.374
277.5	111.37
277.55	111.366
277.6	111.362
277.65	111.358
277.7	111.354
277.75	111.35
277.8	111.346
277.85	111.342
277.9	111.338
277.95	111.333
278	111.33
278.05	111.325
278.1	111.321
278.15	111.317
278.2	111.313
278.25	111.309
278.3	111.305
278.35	111.301
278.4	111.297
278.45	111.293
278.5	111.289
278.55	111.285
278.6	111.281
278.65	111.277
278.7	111.273
278.75	111.269
278.8	111.265
278.85	111.261
278.9	111.257
278.95	111.253
279	111.249
279.05	111.245
279.1	111.241
279.15	111.237
279.2	111.234
279.25	111.229
279.3	111.226
279.35	111.221
279.4	111.218
279.45	111.214
279.5	111.21
279.55	111.206
279.6	111.202
279.65	111.198
279.7	111.194
279.75	111.19
279.8	111.186
279.85	111.182
279.9	111.178
279.95	111.174
280	111.17
280.05	111.166
280.1	111.163
280.15	111.158
280.2	111.155
280.25	111.15
280.3	111.147
280.35	111.143
280.4	111.139
280.45	111.135
280.5	111.131
280.55	111.127
280.6	111.123
280.65	111.119
280.7	111.115
280.75	111.111
280.8	111.108
280.85	111.104
280.9	111.1
280.95	111.096
281	111.092
281.05	111.088
281.1	111.084
281.15	111.08
281.2	111.076
281.25	111.072
281.3	111.069
281.35	111.064
281.4	111.061
281.45	111.057
281.5	111.053
281.55	111.049
281.6	111.045
281.65	111.041
281.7	111.037
281.75	111.033
281.8	111.03
281.85	111.025
281.9	111.022
281.95	111.018
282	111.014
282.05	111.01
282.1	111.006
282.15	111.002
282.2	110.998
282.25	110.994
282.3	110.99
282.35	110.986
282.4	110.983
282.45	110.978
282.5	110.975
282.55	110.971
282.6	110.967
282.65	110.963
282.7	110.959
282.75	110.955
282.8	110.951
282.85	110.947
282.9	110.943
282.95	110.939
283	110.936
283.05	110.931
283.1	110.928
283.15	110.924
283.2	110.92
283.25	110.916
283.3	110.912
283.35	110.908
283.4	110.905
283.45	110.9
283.5	110.897
283.55	110.893
283.6	110.889
283.65	110.885
283.7	110.881
283.75	110.877
283.8	110.873
283.85	110.869
283.9	110.865
283.95	110.861
284	110.858
284.05	110.853
284.1	110.85
284.15	110.845
284.2	110.842
284.25	110.837
284.3	110.834
284.35	110.83
284.4	110.826
284.45	110.822
284.5	110.818
284.55	110.814
284.6	110.81
284.65	110.806
284.7	110.802
284.75	110.798
284.8	110.794
284.85	110.79
284.9	110.786
284.95	110.782
285	110.778
285.05	110.774
285.1	110.771
285.15	110.766
285.2	110.763
285.25	110.758
285.3	110.755
285.35	110.75
285.4	110.747
285.45	110.742
285.5	110.739
285.55	110.734
285.6	110.731
285.65	110.726
285.7	110.723
285.75	110.719
285.8	110.715
285.85	110.711
285.9	110.707
285.95	110.703
286	110.699
286.05	110.694
286.1	110.691
286.15	110.686
286.2	110.683
286.25	110.678
286.3	110.675
286.35	110.67
286.4	110.667
286.45	110.662
286.5	110.659
286.55	110.654
286.6	110.651
286.65	110.646
286.7	110.643
286.75	110.638
286.8	110.634
286.85	110.63
286.9	110.626
286.95	110.622
287	110.618
287.05	110.614
287.1	110.61
287.15	110.606
287.2	110.602
287.25	110.598
287.3	110.594
287.35	110.59
287.4	110.586
287.45	110.582
287.5	110.578
287.55	110.574
287.6	110.57
287.65	110.566
287.7	110.562
287.75	110.558
287.8	110.554
287.85	110.55
287.9	110.546
287.95	110.541
288	110.538
288.05	110.533
288.1	110.529
288.15	110.525
288.2	110.521
288.25	110.517
288.3	110.513
288.35	110.509
288.4	110.505
288.45	110.501
288.5	110.497
288.55	110.493
288.6	110.489
288.65	110.485
288.7	110.481
288.75	110.477
288.8	110.473
288.85	110.469
288.9	110.465
288.95	110.46
289	110.457
289.05	110.452
289.1	110.448
289.15	110.444
289.2	110.44
289.25	110.436
289.3	110.432
289.35	110.428
289.4	110.424
289.45	110.42
289.5	110.416
289.55	110.412
289.6	110.408
289.65	110.404
289.7	110.4
289.75	110.395
289.8	110.392
289.85	110.387
289.9	110.383
289.95	110.379
290	110.375
290.05	110.371
290.1	110.367
290.15	110.363
290.2	110.359
290.25	110.355
290.3	110.351
290.35	110.347
290.4	110.343
290.45	110.339
290.5	110.335
290.55	110.331
290.6	110.327
290.65	110.322
290.7	110.319
290.75	110.314
290.8	110.311
290.85	110.306
290.9	110.302
290.95	110.298
291	110.294
291.05	110.29
291.1	110.286
291.15	110.282
291.2	110.278
291.25	110.274
291.3	110.27
291.35	110.266
291.4	110.262
291.45	110.258
291.5	110.254
291.55	110.25
291.6	110.246
291.65	110.242
291.7	110.238
291.75	110.234
291.8	110.23
291.85	110.226
291.9	110.222
291.95	110.218
292	110.214
292.05	110.209
292.1	110.206
292.15	110.201
292.2	110.198
292.25	110.193
292.3	110.19
292.35	110.185
292.4	110.182
292.45	110.178
292.5	110.174
292.55	110.17
292.6	110.166
292.65	110.162
292.7	110.158
292.75	110.154
292.8	110.15
292.85	110.146
292.9	110.142
292.95	110.137
293	110.134
293.05	110.129
293.1	110.126
293.15	110.121
293.2	110.118
293.25	110.113
293.3	110.11
293.35	110.105
293.4	110.102
293.45	110.097
293.5	110.094
293.55	110.089
293.6	110.085
293.65	110.081
293.7	110.077
293.75	110.073
293.8	110.069
293.85	110.065
293.9	110.061
293.95	110.057
294	110.053
294.05	110.049
294.1	110.046
294.15	110.041
294.2	110.038
294.25	110.033
294.3	110.03
294.35	110.025
294.4	110.022
294.45	110.017
294.5	110.014
294.55	110.009
294.6	110.006
294.65	110.001
294.7	109.998
294.75	109.993
294.8	109.99
294.85	109.985
294.9	109.982
294.95	109.977
295	109.974
295.05	109.969
295.1	109.966
295.15	109.961
295.2	109.958
295.25	109.953
295.3	109.95
295.35	109.945
295.4	109.942
295.45	109.938
295.5	109.934
295.55	109.93
295.6	109.926
295.65	109.922
295.7	109.918
295.75	109.914
295.8	109.91
295.85	109.906
295.9	109.902
295.95	109.898
296	109.894
296.05	109.89
296.1	109.886
296.15	109.882
296.2	109.878
296.25	109.874
296.3	109.87
296.35	109.866
296.4	109.863
296.45	109.858
296.5	109.855
296.55	109.85
296.6	109.847
296.65	109.843
296.7	109.839
296.75	109.835
296.8	109.831
296.85	109.827
296.9	109.823
296.95	109.819
297	109.815
297.05	109.811
297.1	109.807
297.15	109.803
297.2	109.799
297.25	109.795
297.3	109.791
297.35	109.787
297.4	109.784
297.45	109.779
297.5	109.776
297.55	109.771
297.6	109.768
297.65	109.764
297.7	109.76
297.75	109.756
297.8	109.752
297.85	109.748
297.9	109.744
297.95	109.74
298	109.736
298.05	109.732
298.1	109.729
298.15	109.724
298.2	109.721
298.25	109.716
298.3	109.713
298.35	109.709
298.4	109.705
298.45	109.701
298.5	109.697
298.55	109.693
298.6	109.689
298.65	109.685
298.7	109.682
298.75	109.677
298.8	109.674
298.85	109.67
298.9	109.666
298.95	109.662
299	109.658
299.05	109.654
299.1	109.65
299.15	109.646
299.2	109.642
299.25	109.638
299.3	109.635
299.35	109.63
299.4	109.627
299.45	109.623
299.5	109.619
299.55	109.615
299.6	109.611
299.65	109.607
299.7	109.603
299.75	109.599
299.8	109.596
299.85	109.591
299.9	109.588
299.95	109.584
300	109.58
300.05	109.576
300.1	109.572
300.15	109.568
300.2	109.564
300.25	109.56
300.3	109.557
300.35	109.552
300.4	109.549
300.45	109.544
300.5	109.541
300.55	109.537
300.6	109.533
300.65	109.529
300.7	109.525
300.75	109.521
300.8	109.518
300.85	109.513
300.9	109.51
300.95	109.506
301	109.502
301.05	109.498
301.1	109.494
301.15	109.49
301.2	109.486
301.25	109.482
301.3	109.479
301.35	109.474
301.4	109.471
301.45	109.467
301.5	109.463
301.55	109.459
301.6	109.455
301.65	109.451
301.7	109.448
301.75	109.443
301.8	109.44
301.85	109.436
301.9	109.432
301.95	109.428
302	109.424
302.05	109.42
302.1	109.416
302.15	109.412
302.2	109.409
302.25	109.405
302.3	109.401
302.35	109.397
302.4	109.394
302.45	109.389
302.5	109.386
302.55	109.382
302.6	109.378
302.65	109.374
302.7	109.371
302.75	109.367
302.8	109.363
302.85	109.359
302.9	109.355
302.95	109.351
303	109.347
303.05	109.343
303.1	109.34
303.15	109.336
303.2	109.332
303.25	109.328
303.3	109.324
303.35	109.32
303.4	109.317
303.45	109.313
303.5	109.309
303.55	109.305
303.6	109.301
303.65	109.297
303.7	109.294
303.75	109.29
303.8	109.286
303.85	109.282
303.9	109.278
303.95	109.274
304	109.271
304.05	109.266
304.1	109.263
304.15	109.259
304.2	109.255
304.25	109.251
304.3	109.247
304.35	109.243
304.4	109.24
304.45	109.236
304.5	109.232
304.55	109.228
304.6	109.224
304.65	109.22
304.7	109.217
304.75	109.213
304.8	109.209
304.85	109.205
304.9	109.201
304.95	109.197
305	109.194
305.05	109.189
305.1	109.186
305.15	109.182
305.2	109.178
305.25	109.174
305.3	109.171
305.35	109.166
305.4	109.163
305.45	109.159
305.5	109.155
305.55	109.151
305.6	109.147
305.65	109.143
305.7	109.14
305.75	109.136
305.8	109.132
305.85	109.128
305.9	109.124
305.95	109.12
306	109.117
306.05	109.112
306.1	109.109
306.15	109.105
306.2	109.101
306.25	109.097
306.3	109.094
306.35	109.09
306.4	109.086
306.45	109.082
306.5	109.078
306.55	109.074
306.6	109.071
306.65	109.067
306.7	109.063
306.75	109.059
306.8	109.055
306.85	109.051
306.9	109.048
306.95	109.044
307	109.04
307.05	109.036
307.1	109.032
307.15	109.028
307.2	109.025
307.25	109.021
307.3	109.017
307.35	109.013
307.4	109.01
307.45	109.005
307.5	109.002
307.55	108.998
307.6	108.994
307.65	108.99
307.7	108.987
307.75	108.983
307.8	108.979
307.85	108.975
307.9	108.971
307.95	108.967
308	108.964
308.05	108.959
308.1	108.956
308.15	108.952
308.2	108.948
308.25	108.944
308.3	108.941
308.35	108.937
308.4	108.933
308.45	108.929
308.5	108.926
308.55	108.921
308.6	108.918
308.65	108.914
308.7	108.91
308.75	108.906
308.8	108.903
308.85	108.899
308.9	108.895
308.95	108.891
309	108.887
309.05	108.883
309.1	108.88
309.15	108.875
309.2	108.872
309.25	108.868
309.3	108.864
309.35	108.86
309.4	108.857
309.45	108.853
309.5	108.849
309.55	108.845
309.6	108.842
309.65	108.838
309.7	108.834
309.75	108.83
309.8	108.826
309.85	108.822
309.9	108.819
309.95	108.815
310	108.811
310.05	108.807
310.1	108.804
310.15	108.799
310.2	108.796
310.25	108.792
310.3	108.788
310.35	108.784
310.4	108.781
310.45	108.777
310.5	108.773
310.55	108.769
310.6	108.766
310.65	108.762
310.7	108.758
310.75	108.754
310.8	108.75
310.85	108.747
310.9	108.743
310.95	108.739
311	108.735
311.05	108.731
311.1	108.728
311.15	108.724
311.2	108.72
311.25	108.716
311.3	108.712
311.35	108.708
311.4	108.705
311.45	108.701
311.5	108.697
311.55	108.693
311.6	108.69
311.65	108.686
311.7	108.682
311.75	108.678
311.8	108.675
311.85	108.671
311.9	108.667
311.95	108.663
312	108.659
312.05	108.655
312.1	108.652
312.15	108.648
312.2	108.644
312.25	108.64
312.3	108.637
312.35	108.633
312.4	108.629
312.45	108.625
312.5	108.622
312.55	108.618
312.6	108.614
312.65	108.61
312.7	108.606
312.75	108.603
312.8	108.599
312.85	108.595
312.9	108.591
312.95	108.588
313	108.584
313.05	108.579
313.1	108.576
313.15	108.572
313.2	108.569
313.25	108.564
313.3	108.561
313.35	108.557
313.4	108.554
313.45	108.549
313.5	108.546
313.55	108.542
313.6	108.539
313.65	108.534
313.7	108.531
313.75	108.526
313.8	108.524
313.85	108.519
313.9	108.516
313.95	108.512
314	108.508
314.05	108.504
314.1	108.501
314.15	108.496
314.2	108.493
314.25	108.489
314.3	108.486
314.35	108.481
314.4	108.478
314.45	108.474
314.5	108.47
314.55	108.466
314.6	108.463
314.65	108.459
314.7	108.455
314.75	108.451
314.8	108.448
314.85	108.444
314.9	108.44
314.95	108.436
315	108.433
315.05	108.428
315.1	108.425
315.15	108.421
315.2	108.417
315.25	108.413
315.3	108.41
315.35	108.406
315.4	108.402
315.45	108.398
315.5	108.395
315.55	108.391
315.6	108.387
315.65	108.383
315.7	108.38
315.75	108.376
315.8	108.372
315.85	108.368
315.9	108.365
315.95	108.361
316	108.357
316.05	108.353
316.1	108.35
316.15	108.345
316.2	108.342
316.25	108.338
316.3	108.335
316.35	108.33
316.4	108.327
316.45	108.323
316.5	108.319
316.55	108.315
316.6	108.312
316.65	108.308
316.7	108.304
316.75	108.3
316.8	108.297
316.85	108.293
316.9	108.289
316.95	108.285
317	108.282
317.05	108.277
317.1	108.274
317.15	108.27
317.2	108.267
317.25	108.262
317.3	108.259
317.35	108.255
317.4	108.251
317.45	108.247
317.5	108.244
317.55	108.24
317.6	108.236
317.65	108.232
317.7	108.229
317.75	108.225
317.8	108.221
317.85	108.217
317.9	108.214
317.95	108.21
318	108.206
318.05	108.202
318.1	108.198
318.15	108.194
318.2	108.191
318.25	108.187
318.3	108.183
318.35	108.179
318.4	108.176
318.45	108.172
318.5	108.168
318.55	108.164
318.6	108.16
318.65	108.156
318.7	108.153
318.75	108.149
318.8	108.145
318.85	108.141
318.9	108.138
318.95	108.134
319	108.13
319.05	108.126
319.1	108.123
319.15	108.118
319.2	108.115
319.25	108.111
319.3	108.107
319.35	108.103
319.4	108.1
319.45	108.096
319.5	108.092
319.55	108.088
319.6	108.085
319.65	108.08
319.7	108.077
319.75	108.073
319.8	108.069
319.85	108.065
319.9	108.062
319.95	108.058
320	108.054
320.05	108.05
320.1	108.046
320.15	108.042
320.2	108.039
320.25	108.035
320.3	108.031
320.35	108.027
320.4	108.024
320.45	108.019
320.5	108.016
320.55	108.012
320.6	108.008
320.65	108.004
320.7	108.001
320.75	107.997
320.8	107.993
320.85	107.989
320.9	107.985
320.95	107.981
321	107.978
321.05	107.974
321.1	107.97
321.15	107.966
321.2	107.963
321.25	107.959
321.3	107.955
321.35	107.951
321.4	107.948
321.45	107.944
321.5	107.94
321.55	107.936
321.6	107.933
321.65	107.929
321.7	107.925
321.75	107.921
321.8	107.918
321.85	107.913
321.9	107.91
321.95	107.906
322	107.902
322.05	107.898
322.1	107.895
322.15	107.89
322.2	107.887
322.25	107.883
322.3	107.879
322.35	107.875
322.4	107.871
322.45	107.867
322.5	107.864
322.55	107.859
322.6	107.856
322.65	107.852
322.7	107.848
322.75	107.844
322.8	107.84
322.85	107.836
322.9	107.833
322.95	107.829
323	107.825
323.05	107.821
323.1	107.817
323.15	107.813
323.2	107.809
323.25	107.805
323.3	107.802
323.35	107.797
323.4	107.794
323.45	107.79
323.5	107.786
323.55	107.782
323.6	107.778
323.65	107.774
323.7	107.771
323.75	107.767
323.8	107.763
323.85	107.759
323.9	107.755
323.95	107.751
324	107.747
324.05	107.743
324.1	107.74
324.15	107.736
324.2	107.732
324.25	107.728
324.3	107.725
324.35	107.72
324.4	107.717
324.45	107.713
324.5	107.709
324.55	107.705
324.6	107.702
324.65	107.697
324.7	107.694
324.75	107.69
324.8	107.686
324.85	107.682
324.9	107.678
324.95	107.674
325	107.671
325.05	107.666
325.1	107.663
325.15	107.658
325.2	107.655
325.25	107.651
325.3	107.647
325.35	107.643
325.4	107.639
325.45	107.635
325.5	107.631
325.55	107.627
325.6	107.623
325.65	107.619
325.7	107.615
325.75	107.611
325.8	107.608
325.85	107.603
325.9	107.6
325.95	107.596
326	107.592
326.05	107.587
326.1	107.584
326.15	107.58
326.2	107.576
326.25	107.572
326.3	107.568
326.35	107.564
326.4	107.56
326.45	107.556
326.5	107.552
326.55	107.548
326.6	107.544
326.65	107.54
326.7	107.536
326.75	107.532
326.8	107.528
326.85	107.524
326.9	107.521
326.95	107.516
327	107.513
327.05	107.508
327.1	107.505
327.15	107.5
327.2	107.497
327.25	107.493
327.3	107.489
327.35	107.485
327.4	107.481
327.45	107.477
327.5	107.473
327.55	107.469
327.6	107.465
327.65	107.461
327.7	107.458
327.75	107.453
327.8	107.45
327.85	107.445
327.9	107.442
327.95	107.437
328	107.434
328.05	107.429
328.1	107.426
328.15	107.421
328.2	107.418
328.25	107.413
328.3	107.409
328.35	107.405
328.4	107.401
